"","id","country","year","referendum","protestfinal","ethfrac","lang","relig","win","gwf","protest_cnts","sample_geddes","psyhint","infl","efw","gini","turnout","country_name","type","boycottopp","nelda_index","neldaindex","pop","gwf1","phat","ethfrac1","new_nelda","gwf2"
"156",231,"Russia",1999,0,0,0.245199993252754,0.248500004410744,0.43979999423027,1,"personal",2,1,3,85.7417984008789,10.460000038147,37.4799995422363,62.3300018310547,52,0,0,2,0.326107978820801,147214777,6,0.311437249183655,1,0.451394528150558,1
"157",220,"Peru",2000,0,1,0.656599998474121,0.335799992084503,0.19879999756813,0,"personal",10,1,4,3.75733995437622,19.6100006103516,50.75,81.9800033569336,49,0,0,2,0.326107978820801,26000080,6,0.311437249183655,2,0.451394528150558,1
"158",107,"Gabon",2009,0,1,0.768999993801117,0.782100021839142,0.667400002479553,1,"party-personal",0,1,6,1.88571000099182,22.1499996185303,41.4500007629395,44.2900009155273,23,1,0,1,-0.616713464260101,1519155,4,0.575099050998688,3,0.26322340965271,NA
"159",22,"Azerbaijan",2003,0,1,0.204699993133545,0.205400004982948,0.48989999294281,1,"personal",1,1,3,2.23387002944946,45,33.7099990844727,71.5,5,1,0,1,-0.616713464260101,8234100,6,0.311437249183655,1,0.26322340965271,1
"160",111,"Gambia",1996,1,0,0.786400020122528,0.807600021362305,0.0970000028610229,1,"personal",0,1,6,1.09949004650116,36.9700012207031,50.2299995422363,88,24,1,0,4,3.074866771698,1095930,6,0.311437249183655,3,1,1
"161",97,"Ethiopia",2010,0,0,0.72350001335144,0.807299971580505,0.624899983406067,1,"party-based",0,1,2,8.13694000244141,64.8300018310547,33.5999984741211,93.4400024414062,21,0,0,3,1.87771654129028,87095281,2,0.135978117585182,3,0.761069178581238,2
"162",285,"Tanzania",2000,0,1,0.735300004482269,0.898299992084503,0.633400022983551,1,"party-based",2,1,3,5.92396020889282,34.5999984741211,34.6199989318848,84.4300003051758,63,0,0,2,0.580436944961548,34020512,2,0.135978117585182,3,0.502154231071472,2
"163",290,"Togo",1998,0,1,0.70990002155304,0.898000001907349,0.659600019454956,1,"personal",0,1,4,0.973331987857819,20.3999996185303,34.4099998474121,69.8000030517578,64,1,0,2,0.580436944961548,4620710,6,0.311437249183655,3,0.502154231071472,1
"164",188,"Mozambique",1999,0,0,0.693199992179871,0.8125,0.675899982452393,1,"party-based",0,1,3,2.85950994491577,52.2700004577637,47.1100006103516,68.0899963378906,42,0,0,0,-1.93558049201965,17798102,2,0.135978117585182,2,1.59274138322729e-09,2
"165",126,"Ghana",2000,0,0,0.67330002784729,0.673099994659424,0.798699975013733,0,"personal",0,1,5,25.1931991577148,45,40.75,61.189998626709,26,0,0,0,-1.93558049201965,18825034,6,0.311437249183655,2,1.59274138322729e-09,1
"166",117,"Gambia",2011,0,0,0.786400020122528,0.807600021362305,0.0970000028610229,1,"personal",0,1,NA,4.79648017883301,45.0900001525879,47.2799987792969,83,24,1,0,NA,NA,1734966,6,0.311437249183655,3,NA,1
"167",295,"Togo",2007,0,0,0.70990002155304,0.898000001907349,0.659600019454956,1,"personal",0,1,4,0.959946990013123,13.8100004196167,39.2900009155273,84.9199981689453,64,0,0,NA,NA,5834806,6,0.311437249183655,3,NA,1
"168",317,"Zambia",2001,0,0,0.780799984931946,0.873399972915649,0.735899984836578,1,"party-based",1,1,5,21.3938007354736,67.1999969482422,42.0800018310547,68.5500030517578,70,0,0,1,-0.505688667297363,10362137,2,0.135978117585182,3,0.285382062196732,2
"169",26,"Belarus",2000,0,0,0.322200000286102,0.466600000858307,0.611599981784821,1,"personal",0,1,4,168.619995117188,NA,30.3500003814697,61.0800018310547,6,0,0,3,1.64497518539429,10005000,6,0.311437249183655,2,0.714617967605591,1
"170",33,"Botswana",1999,0,0,0.410199999809265,0.41100001335144,0.598599970340729,1,"party-based",NA,1,NA,NA,46.2000007629395,60.9599990844727,77.0999984741211,7,0,0,2,0.326107978820801,1724924,2,0.135978117585182,2,0.451394528150558,2
"171",280,"Tajikistan",2000,0,0,0.510699987411499,0.547299981117249,0.338600009679794,1,"personal",0,1,1,NA,56.6500015258789,32.6199989318848,93.4000015258789,62,0,0,2,0.447824716567993,6186152,6,0.311437249183655,2,0.475687116384506,1
"172",160,"Kyrgyz Republic",2000,0,1,0.67519998550415,0.594900012016296,0.446999996900558,1,"personal",0,1,6,18.7007007598877,33.25,31.6700000762939,64.4100036621094,36,0,0,4,3.074866771698,4898400,6,0.311437249183655,2,1,1
"173",153,"Kazakhstan",2007,0,0,0.61710000038147,0.66210001707077,0.589800000190735,1,"personal",0,1,3,NA,18.6900005340576,30.8799991607666,68.4100036621094,34,0,0,NA,NA,15484192,6,0.311437249183655,2,NA,1
"174",327,"Zimbabwe",2002,0,0,0.38740000128746,0.447200000286102,0.736299991607666,1,"party-based",0,1,2,140.059997558594,20.6000003814697,50.0999984741211,47.6599998474121,71,0,0,2,0.580436944961548,12640922,2,0.135978117585182,2,0.502154231071472,2
"175",32,"Botswana",1994,0,0,0.410199999809265,0.41100001335144,0.598599970340729,1,"party-based",NA,1,NA,NA,42.2599983215332,60.9599990844727,76.5999984741211,7,0,1,1,-0.871042251586914,1544865,2,0.0371229127049446,2,0.212463721632957,2
"176",286,"Tanzania",2005,0,0,0.735300004482269,0.898299992084503,0.633400022983551,1,"party-based",1,1,3,5.03457021713257,24.1499996185303,37.5800018310547,72.4000015258789,63,1,1,2,0.326107978820801,38824384,2,0.0371229127049446,3,0.451394528150558,2
"177",110,"Gambia",1992,0,0,0.786400020122528,0.807600021362305,0.0970000028610229,1,"party-based",0,1,NA,9.48653984069824,36.9700012207031,50.2299995422363,55.7999992370605,24,0,1,2,0.326107978820801,979666,2,0.0371229127049446,3,0.451394528150558,2
"178",309,"Venezuela",2005,0,0,0.4966000020504,0.0685999989509583,0.135000005364418,1,"personal",NA,1,NA,NA,42.3600006103516,49.4599990844727,25.2600002288818,68,0,1,2,0.447824716567993,26725897,6,0.0997508689761162,2,0.475687116384506,1
"179",189,"Mozambique",2004,0,0,0.693199992179871,0.8125,0.675899982452393,1,"party-based",0,1,4,NA,52.2700004577637,45.6599998474121,36.3400001525879,42,1,1,NA,NA,20438827,2,0.0371229127049446,2,NA,2
"180",255,"Singapore",1991,0,0,0.385699987411499,0.383500009775162,0.6560999751091,1,"party-based",0,1,8,NA,18.6000003814697,42.4799995422363,95,57,0,1,1,-0.505688667297363,3135100,2,0.0371229127049446,2,0.285382062196732,2
"181",281,"Tajikistan",2005,0,0,0.510699987411499,0.547299981117249,0.338600009679794,1,"personal",0,1,5,7.09192991256714,56.6500015258789,32.5499992370605,93.2300033569336,62,0,1,3,1.87771654129028,6805655,6,0.0997508689761162,2,0.761069178581238,1
"182",315,"Zambia",1996,0,0,0.780799984931946,0.873399972915649,0.735899984836578,1,"party-based",0,1,3,43.0731010437012,62.5999984741211,49.7900009155273,58,70,1,1,2,0.326107978820801,9073311,2,0.0371229127049446,3,0.451394528150558,2
"183",258,"Singapore",2006,0,0,0.385699987411499,0.383500009775162,0.6560999751091,1,"party-based",0,1,5,1.02092003822327,21.2999992370605,42.4799995422363,94,57,0,1,0,-1.93558049201965,4401400,2,0.0371229127049446,2,1.59274138322729e-09,2
"184",156,"Kenya",1997,0,0,0.858799993991852,0.885999977588654,0.77649998664856,1,"party-based",15,1,4,NA,33,42.5099983215332,65.4499969482422,35,0,1,NA,NA,28943647,2,0.0371229127049446,3,NA,2
"185",326,"Zimbabwe",2000,1,0,0.38740000128746,0.447200000286102,0.736299991607666,1,"party-based",2,1,4,55.8665008544922,6.19999980926514,50.0999984741211,55.4000015258789,71,0,1,NA,NA,12503652,2,0.0371229127049446,2,NA,2
"186",114,"Gambia",2002,0,0,0.786400020122528,0.807600021362305,0.0970000028610229,1,"personal",0,1,7,8.60912990570068,36.9700012207031,47.2799987792969,56.3800010681152,24,0,1,1,-0.871042251586914,1306667,6,0.0997508689761162,3,0.212463721632957,1
"187",49,"Cameroon",2007,0,0,0.863499999046326,0.889800012111664,0.733799993991852,1,"personal",0,1,4,0.921401977539062,26.8099994659424,38.9099998474121,62,10,0,1,1,-0.616713464260101,19097676,6,0.0997508689761162,3,0.26322340965271,1
"188",59,"Chad",2011,0,0,0.861999988555908,0.863499999046326,0.641099989414215,1,"personal",0,1,NA,-4.89524984359741,28.4899997711182,39.7799987792969,56.5999984741211,12,0,1,NA,NA,12080037,6,0.0997508689761162,3,NA,1
"189",13,"Armenia",1999,0,0,0.12720000743866,0.129099994897842,0.457599997520447,1,"personal",0,1,6,0.648245990276337,18.5799999237061,36.0099983215332,51.7000007629395,4,0,1,3,1.64497518539429,3093820,6,0.0997508689761162,1,0.714617967605591,1
"190",311,"Venezuela",2010,0,0,0.4966000020504,0.0685999989509583,0.135000005364418,1,"personal",0,1,2,28.1875,60.5900001525879,44.7700004577637,66.4499969482422,68,0,1,1,-0.616713464260101,29043283,6,0.0997508689761162,2,0.26322340965271,1
"191",300,"Tunisia",1999,0,0,0.0394000001251698,0.0124000003561378,0.0104000000283122,1,"party-based",0,1,6,2.69011998176575,48.060001373291,40.810001373291,91.5,65,0,1,NA,NA,9455900,2,0.0371229127049446,1,NA,2
"192",146,"Iran",2008,0,0,0.66839998960495,0.746200025081635,0.115199998021126,1,"",0,1,0,25.5498008728027,35.2999992370605,38.2799987792969,49.4700012207031,32,0,1,4,3.074866771698,72660887,NA,NA,2,1,NA
"193",1,"Afghanistan",2009,0,1,0.769299983978271,0.614099979400635,0.271699994802475,1,"personal",1,1,4,-13.2257995605469,NA,27.8199996948242,NA,1,1,1,3,1.64497518539429,27708187,6,0.0997508689761162,3,0.714617967605591,1
"194",119,"Georgia",1995,0,0,0.492300003767014,0.474900007247925,0.654299974441528,1,"personal",0,1,3,162.716995239258,NA,37.1300010681152,66.5999984741211,25,0,1,0,-1.93558049201965,4734000,6,0.0997508689761162,2,1.59274138322729e-09,1
"195",2,"Afghanistan",2010,0,0,0.769299983978271,0.614099979400635,0.271699994802475,NA,"personal",0,1,3,12.8809995651245,NA,27.8199996948242,NA,1,0,1,NA,NA,28397812,6,0.0997508689761162,3,NA,1
"196",35,"Botswana",2009,0,0,0.410199999809265,0.41100001335144,0.598599970340729,1,"party-based",NA,1,NA,NA,54.6699981689453,60.9599990844727,76.7099990844727,7,0,1,1,-0.871042251586914,1951715,2,0.0371229127049446,2,0.212463721632957,2
"197",195,"Namibia",2004,0,0,0.63289999961853,0.700500011444092,0.662599980831146,1,"party-based",NA,1,NA,NA,33.7400016784668,63.9000015258789,NA,43,1,1,0,-1.93558049201965,2003320,2,0.0371229127049446,2,1.59274138322729e-09,2
"198",95,"Ethiopia",2000,0,0,0.72350001335144,0.807299971580505,0.624899983406067,1,"party-based",0,1,2,0.662458002567291,59.8300018310547,30,90,21,0,1,3,1.64497518539429,66024199,2,0.0371229127049446,3,0.714617967605591,2
"199",20,"Azerbaijan",1998,0,1,0.204699993133545,0.205400004982948,0.48989999294281,1,"personal",0,1,4,-0.772697985172272,45,36.5,78.9000015258789,5,1,1,3,1.64497518539429,7913000,6,0.0997508689761162,1,0.714617967605591,1
"200",183,"Mexico",1997,0,0,0.541800022125244,0.151099994778633,0.17960000038147,1,"party-based",4,1,2,20.6264991760254,20.6399993896484,48.9900016784668,57.689998626709,40,0,1,2,0.326107978820801,98968558,2,0.0371229127049446,2,0.451394528150558,2
"201",272,"Sudan",2000,0,0,0.714699983596802,0.718999981880188,0.4307000041008,1,"personal",0,1,0,8.03306007385254,NA,35.2900009155273,NA,60,1,1,3,1.64497518539429,27729798,6,0.0997508689761162,3,0.714617967605591,1
"202",275,"Taiwan",1995,0,0,0.274399995803833,0.502799987792969,0.684499979019165,1,"party-based",NA,1,NA,NA,47.2000007629395,NA,67.5999984741211,61,0,1,2,0.326107978820801,NA,2,0.0371229127049446,1,0.451394528150558,2
"203",198,"Namibia",2009,0,0,0.63289999961853,0.700500011444092,0.662599980831146,1,"party-based",NA,1,NA,NA,24.7199993133545,63.9000015258789,NA,43,0,1,0,-1.93558049201965,2143498,2,0.0371229127049446,2,1.59274138322729e-09,2
"204",229,"Russia",1995,0,0,0.245199993252754,0.248500004410744,0.43979999423027,1,"personal",1,1,1,197.470993041992,11.1000003814697,46.1100006103516,64.7300033569336,52,0,1,NA,NA,148141000,6,0.0997508689761162,1,NA,1
"205",277,"Taiwan",1998,0,0,0.274399995803833,0.502799987792969,0.684499979019165,1,"party-based",NA,1,NA,NA,37.0180015563965,NA,68.0999984741211,61,0,1,NA,NA,NA,2,0.0371229127049446,1,NA,2
"206",123,"Ghana",1996,0,0,0.67330002784729,0.673099994659424,0.798699975013733,1,"personal",0,1,6,46.5610008239746,62.2000007629395,40.75,78.2099990844727,26,1,1,3,1.64497518539429,17169151,6,0.0997508689761162,2,0.714617967605591,1
"207",40,"Burkina Faso",2007,0,0,0.73769998550415,0.722800016403198,0.579800009727478,1,"personal",0,1,6,-0.230627000331879,57.1699981689453,39.7900009155273,56.4000015258789,8,0,1,1,-0.871042251586914,14235075,6,0.0997508689761162,3,0.212463721632957,1
"208",83,"Egypt",1990,1,0,0.18359999358654,0.023700000718236,0.197899997234344,1,"party-personal-military",2,1,4,16.7563991546631,54.5,32,44.2000007629395,19,0,1,3,1.64497518539429,56336614,5,0.121050328016281,1,0.714617967605591,NA
"209",162,"Kyrgyz Republic",2005,0,1,0.67519998550415,0.594900012016296,0.446999996900558,0,"personal",4,1,6,4.35484981536865,33.25,39.4900016784668,74.9700012207031,36,0,1,2,0.580436944961548,5162600,6,0.0997508689761162,2,0.502154231071472,1
"210",116,"Gambia",2007,0,0,0.786400020122528,0.807600021362305,0.0970000028610229,1,"personal",0,1,5,5.36589002609253,25.75,47.2799987792969,41.7000007629395,24,0,1,0,-1.93558049201965,1529406,6,0.0997508689761162,3,1.59274138322729e-09,1
"211",172,"Malaysia",2004,0,0,0.587999999523163,0.597000002861023,0.665700018405914,1,"party-based",0,1,4,1.51854002475739,49.0999984741211,37.9099998474121,73.9000015258789,38,0,1,2,0.326107978820801,25365089,2,0.0371229127049446,2,0.451394528150558,2
"212",124,"Ghana",1996,0,0,0.67330002784729,0.673099994659424,0.798699975013733,1,"personal",0,1,6,46.5610008239746,62.2000007629395,40.75,65,26,0,1,3,1.64497518539429,17169151,6,0.0997508689761162,2,0.714617967605591,1
"213",230,"Russia",1996,0,0,0.245199993252754,0.248500004410744,0.43979999423027,1,"personal",5,1,3,47.74169921875,10.9399995803833,46.1100006103516,69.6999969482422,52,1,1,0,-1.93558049201965,148160126,6,0.0997508689761162,1,1.59274138322729e-09,1
"214",57,"Chad",2006,0,0,0.861999988555908,0.863499999046326,0.641099989414215,1,"personal",0,1,2,8.03629016876221,37.7000007629395,39.7799987792969,53.0800018310547,12,1,1,3,1.64497518539429,10356822,6,0.0997508689761162,3,0.714617967605591,1
"215",313,"Yemen",2003,0,0,NA,0.00800000037997961,0.00230000005103648,1,"personal",0,1,2,NA,42.7799987792969,37.689998626709,76,69,0,1,2,0.447824716567993,19081306,6,0.0997508689761162,3,0.475687116384506,1
"216",216,"Peru",1992,0,0,0.656599998474121,0.335799992084503,0.19879999756813,1,"personal",0,1,1,73.5282974243164,19.7999992370605,44.8699989318848,71.3000030517578,49,0,1,1,-0.871042251586914,22649612,6,0.0997508689761162,2,0.212463721632957,1
"217",159,"Kyrgyz Republic",2000,0,0,0.67519998550415,0.594900012016296,0.446999996900558,1,"personal",0,1,6,18.7007007598877,33.25,31.6700000762939,77.2600021362305,36,1,1,2,0.813178300857544,4898400,6,0.0997508689761162,2,0.548605442047119,1
"218",12,"Armenia",1998,0,0,0.12720000743866,0.129099994897842,0.457599997520447,1,"personal",0,1,4,8.67249011993408,18.5799999237061,36.0099983215332,NA,4,1,1,2,0.326107978820801,3112958,6,0.0997508689761162,1,0.451394528150558,1
"219",212,"Pakistan",2008,0,1,0.709800004959106,0.718999981880188,0.384799987077713,0,"military-personal",4,1,0,20.2861003875732,26.5,30.0200004577637,44.5499992370605,47,0,1,NA,NA,167008083,1,0.331082403659821,3,NA,NA
"220",256,"Singapore",1997,0,0,0.385699987411499,0.383500009775162,0.6560999751091,1,"party-based",0,1,5,2.00359010696411,18.6000003814697,42.4799995422363,95.9000015258789,57,0,1,NA,NA,3796000,2,0.0371229127049446,2,NA,2
"221",108,"Gabon",2011,0,0,0.768999993801117,0.782100021839142,0.667400002479553,1,"party-personal",0,1,NA,1.26934003829956,39.4500007629395,41.4500007629395,34.7999992370605,23,0,1,NA,NA,1594034,4,0.249009668827057,3,NA,NA
"222",218,"Peru",1995,0,0,0.656599998474121,0.335799992084503,0.19879999756813,1,"personal",1,1,3,11.1287002563477,19.5,34.7799987792969,67.0999984741211,49,0,1,1,-0.871042251586914,23939261,6,0.0997508689761162,2,0.212463721632957,1
"223",179,"Mauritania",2009,0,0,0.615000009536743,0.32600000500679,0.0148999998345971,1,"personal",0,1,5,2.22092008590698,28.7600002288818,51.060001373291,64.5800018310547,39,1,1,3,1.64497518539429,3516077,6,0.0997508689761162,2,0.714617967605591,1
"224",122,"Georgia",2003,1,1,0.492300003767014,0.474900007247925,0.654299974441528,1,"personal",2,1,4,4.76442003250122,NA,40.3699989318848,60,25,0,NA,NA,NA,4328900,6,NA,2,NA,1
"225",44,"Cambodia",2008,0,1,0.210500001907349,0.210500001907349,0.210500001907349,1,"party-based",0,1,3,24.997200012207,36.4799995422363,37.8499984741211,81.5,9,0,NA,0,-1.93558049201965,13940518,2,NA,1,1.59274138322729e-09,2
"226",147,"Iran",2009,0,1,0.66839998960495,0.746200025081635,0.115199998021126,1,"",18,1,0,13.5003004074097,35.2999992370605,38.2799987792969,85,32,1,NA,NA,NA,73542954,NA,NA,2,NA,NA
"227",217,"Peru",1995,0,0,0.656599998474121,0.335799992084503,0.19879999756813,1,"personal",1,1,3,11.1287002563477,19.5,34.7799987792969,73,49,1,NA,NA,NA,23939261,6,NA,2,NA,1
"228",328,"Zimbabwe",2005,0,0,0.38740000128746,0.447200000286102,0.736299991607666,1,"party-based",0,1,2,302.117004394531,100,50.0999984741211,47.6599998474121,71,0,NA,NA,NA,12710589,2,NA,2,NA,2
"229",308,"Uzbekistan",2007,0,0,0.412499994039536,0.412000000476837,0.213300004601479,1,"party-personal",NA,1,NA,NA,NA,36.7200012207031,96,67,1,NA,NA,NA,26868000,4,NA,2,NA,NA
"230",314,"Yemen",2006,0,0,NA,0.00800000037997961,0.00230000005103648,1,"personal",1,1,3,NA,44.4799995422363,37.689998626709,65.1600036621094,69,1,NA,NA,NA,20661714,6,NA,3,NA,1
"231",182,"Mexico",1994,0,1,0.541800022125244,0.151099994778633,0.17960000038147,1,"party-based",3,1,1,6.96577978134155,24.4799995422363,51.8899993896484,77.7300033569336,40,0,NA,NA,NA,93541577,2,NA,2,NA,2
"232",174,"Mauritania",1996,0,0,0.615000009536743,0.32600000500679,0.0148999998345971,1,"personal",0,1,7,4.68131017684937,11.5600004196167,37.2900009155273,52.0999984741211,39,0,NA,NA,NA,2403805,6,NA,2,NA,1
"233",282,"Tajikistan",2006,0,0,0.510699987411499,0.547299981117249,0.338600009679794,1,"personal",0,1,4,10.0108995437622,52.9099998474121,32.5499992370605,91.0100021362305,62,1,NA,NA,NA,6954522,6,NA,2,NA,1
"234",143,"Iran",2001,0,0,0.66839998960495,0.746200025081635,0.115199998021126,1,"",1,1,1,NA,31.3999996185303,38.2799987792969,67.7699966430664,32,1,NA,NA,NA,66857624,NA,NA,2,NA,NA
"235",192,"Mozambique",2009,0,0,0.693199992179871,0.8125,0.675899982452393,1,"party-based",0,1,5,3.25168991088867,86.4499969482422,45.6599998474121,44.439998626709,42,0,NA,2,0.691461741924286,23361025,2,NA,2,0.524312913417816,2
"236",53,"Central African Republic",2011,0,0,0.829500019550323,0.833400011062622,0.791599988937378,1,"personal",0,1,NA,1.30057001113892,32.060001373291,56.2999992370605,54.0099983215332,11,1,NA,NA,NA,4436217,6,NA,3,NA,1
